1734372671	469	381	530	583	572	504	433	12	1438	97	57	101	51	85	59	45

1734372894	29	170	29	108	22	15	19	15	1437	1181	1181	1181	1180	1180	1180	1180

1734373645	516	398	596	432	588	1021	449	16	1438	99	55	102	52	91	49	52

1734374556	546	29	32	30	20	17	19	16	1437	84	1181	1181	1181	1181	1181	1181

1734376945	517	986	503	326	648	15	31	17	1438	91	50	93	68	72	1182	1182

1734377628	780	408	504	349	998	516	635	14	1438	86	57	95	62	77	57	39

1734378064	1121	1121	1121	1120	1121	559	1048	20	1438	79	31	82	41	82	65	46

1734379091	398	529	507	28	20	17	20	17	1438	101	56	101	1182	1182	1182	1182

1734381458	420	659	806	298	1121	453	434	16	1438	102	57	100	70	83	68	49

1734382513	454	426	563	356	1121	598	804	13	1438	98	61	101	66	78	62	41

1734385851	1121	479	627	26	41	15	19	15	1438	90	57	102	1181	1181	1181	1181

1734386299	37	34	38	36	25	23	23	22	1437	1181	1181	1180	1180	1180	1180	1180

1734386368	1120	1120	1120	772	1120	1120	124	24	1438	73	35	77	55	74	55	1182

1734386401	430	424	505	669	770	439	489	16	1438	95	57	96	54	81	66	42

1734387775	437	381	628	316	554	575	468	19	1438	90	51	93	56	82	52	42

1734388745	739	416	597	361	974	489	665	16	1438	90	57	100	61	81	60	44

1734389615	464	417	760	333	611	972	414	16	1438	99	57	99	58	88	52	51

1734390344	39	35	37	35	24	21	22	20	1436	1181	1181	1181	1181	1179	1181	1181

1734392807	1121	1121	1121	1120	1121	760	621	15	1438	111	70	125	97	94	94	81

1734395207	486	427	608	318	534	52	19	16	1438	93	53	97	60	84	1182	1182

1734396583	1119	1119	1119	1118	1119	1119	1119	183	1438	97	69	96	73	91	77	63

1734396970	1121	1121	1121	1120	927	262	286	17	1438	69	39	65	42	65	71	64

1734397625	1119	1119	1119	1118	1119	1119	1119	114	1438	98	58	97	66	88	58	39

1734398470	27	25	29	28	19	15	19	16	1436	1181	1181	1181	1181	1179	1181	1181

1734399603	1120	1120	1120	1121	1120	1120	1120	974	1438	64	29	68	29	48	27	0

1734400075	29	26	30	28	20	17	20	17	1436	1181	1181	1181	1181	1179	1181	1181

1734400132	449	549	817	391	574	591	544	14	1436	92	52	90	59	81	62	38

1734402227	142	773	1063	674	1122	981	928	14	1438	1182	70	98	75	76	79	62

1734403209	30	25	29	27	18	15	18	14	1437	1181	1181	1180	1180	1180	1180	1180

1734403722	1119	1119	1119	1118	1119	1119	1119	27	1438	104	49	112	81	100	95	64

1734403860	32	211	32	499	20	622	23	18	1439	1182	79	1182	48	1181	49	1181

1734404001	30	26	30	29	20	17	20	17	1436	1181	1181	1181	1181	1179	1181	1181

1734404388	33	30	35	33	23	21	22	20	1436	1181	1181	1181	1181	1179	1181	1181

1734404510	404	726	489	27	19	16	20	17	1438	101	50	105	1181	1181	1181	1181

1734404816	457	446	524	300	21	18	20	17	1438	94	62	97	69	1181	1181	1181

1734407132	786	1121	1011	34	569	430	28	17	1438	73	46	85	1182	76	53	1182

1734407547	1121	1121	1121	510	836	1121	1121	15	1438	52	0	65	26	69	14	0

1734410333	1119	1119	1119	1118	1119	1119	1119	128	1438	75	42	76	37	68	48	23

1734410530	1121	1121	1121	953	88	19	121	20	1439	86	30	99	63	1182	1182	1182

1734411753	548	1120	1120	1120	1120	1120	1120	8	1438	127	49	107	69	87	67	37

1734413360	1119	1119	1119	1118	1119	1119	1119	17	1438	95	55	111	70	87	48	50

1734413752	518	507	620	634	1122	1122	494	16	1438	92	54	93	54	73	56	33

1734414009	26	21	25	23	16	12	16	12	1437	1181	1181	1181	1180	1180	1180	1180

1734415463	1121	1121	1121	763	32	55	486	12	1438	71	6	81	37	1182	1182	33

