1733765374	28	21	28	24	16	13	18	13	1442	1186	1186	1186	1185	1185	1185	1185

1733765670	471	417	38	25	17	13	18	14	256	72	1186	1186	1185	1187	1186	1186

1733765992	224	24	31	28	19	18	21	19	268	1187	1186	1186	1185	1187	1186	1186

1733766015	477	514	578	60	19	16	20	16	256	62	115	1187	1186	1186	1186	1186

1733766093	32	27	33	30	21	18	21	18	1441	1185	1185	1185	1184	1184	1185	1185

1733766169	487	419	740	33	23	21	23	21	256	66	97	1187	1186	1186	1186	1186

1733766221	30	26	36	31	20	18	21	19	1441	1185	1185	1185	1185	1185	1185	1185

1733766283	489	396	1122	746	32	18	51	18	256	75	88	79	1186	1186	1186	1186

1733766464	535	439	869	287	562	554	870	17	256	63	99	85	100	63	56	299

1733766784	494	364	410	34	23	21	23	20	256	70	112	1187	1186	1186	1186	1186

1733766912	32	27	35	31	22	19	22	19	1441	1185	1185	1185	1185	1185	1185	1185

1733766953	807	465	623	320	32	18	36	18	256	74	105	93	1186	1186	1186	1186

1733767025	461	1055	840	357	1036	521	402	17	256	56	97	83	91	69	59	302

1733767055	35	42	35	29	20	17	20	16	1441	1185	1185	1185	1185	1185	1185	1185

1733767131	729	822	567	345	655	611	612	20	256	62	109	85	97	71	54	308

1733767277	432	657	704	302	568	651	436	20	256	61	103	87	99	67	61	301

1733767303	35	33	37	35	25	23	24	22	1442	1186	1186	1186	1185	1185	1185	1185

1733767784	586	465	254	34	23	21	23	20	256	73	114	1187	1186	1186	1186	1186

1733767834	35	32	35	33	22	21	22	20	1441	1185	1185	1185	1185	1185	1185	1185

1733767923	36	30	32	30	20	18	21	18	1441	1185	1185	1185	1185	1185	1185	1185

1733768104	201	29	34	39	26	19	22	18	275	1185	1186	1186	1185	1185	1185	1186

1733768263	620	612	1121	29	20	18	22	18	256	67	90	1187	1186	1186	1186	1186

1733768277	30	33	30	28	19	16	20	16	1441	1185	1185	1185	1185	1185	1185	1185

1733768311	1121	1121	1121	55	22	19	178	19	256	23	81	1187	1186	1186	72	1186

1733768324	37	31	34	31	21	18	20	17	1441	1185	1185	1185	1185	1185	1185	1185

1733768328	40	34	37	33	22	19	21	18	1440	1185	1185	1185	1185	1187	1185	1185

1733768349	471	465	25	24	16	12	18	13	256	74	1186	1186	1185	1187	1186	1186

1733768532	36	31	34	31	21	19	21	19	1441	1185	1185	1185	1185	1185	1185	1185

1733768626	588	471	42	33	22	21	22	20	256	66	1186	1186	1185	1185	1187	1186

1733768689	476	424	679	312	1123	585	594	18	256	71	98	85	86	70	51	1187

1733768690	1121	34	46	29	255	25	21	18	256	1186	1186	1186	96	1185	1185	1185

1733768845	492	383	833	282	1122	522	499	13	256	68	95	86	88	66	56	301

1733768854	968	460	510	670	549	573	440	17	256	70	116	75	109	67	80	294

1733768864	457	412	533	442	503	570	458	18	256	72	104	82	97	70	55	304

1733768901	1120	1120	1120	1120	31	38	49	21	256	45	97	62	1186	1186	1186	1186

1733769029	406	572	647	338	627	512	936	20	256	62	113	83	105	60	65	292

1733769030	32	26	29	26	17	14	18	15	1441	1185	1185	1185	1185	1185	1185	1185

1733769040	453	390	519	335	19	18	21	19	256	69	102	85	1187	1187	1187	1187

1733769071	469	462	517	413	523	606	619	17	256	65	105	80	98	67	54	1187

1733769354	473	802	676	344	734	1122	457	17	256	62	100	85	95	59	56	294

1733769414	26	23	29	28	20	18	21	18	1441	1185	1185	1185	1185	1185	1185	1185

1733769579	26	21	26	24	16	13	18	13	1441	1185	1185	1185	1185	1185	1185	1185

1733769723	409	404	550	292	111	19	22	18	256	71	103	85	1186	1186	1186	1186

1733769766	1121	789	1121	69	771	786	31	22	256	0	46	1186	47	23	1186	1186

1733769838	498	1121	1121	384	908	17	21	19	256	59	97	85	86	1186	1186	1186

1733769920	887	441	577	30	20	17	20	17	256	67	102	1187	1186	1186	1186	1186

1733770045	191	141	114	30	20	18	21	19	276	1186	1186	1186	1185	1185	1185	1185

1733770125	968	194	115	36	238	1121	37	20	256	91	1186	1186	126	46	1186	1186

1733770762	54	30	34	33	22	21	22	20	1441	1185	1185	1185	1185	1185	1185	1185

1733770851	457	470	737	285	1018	579	448	18	256	68	96	87	89	67	55	1186

1733770871	458	397	539	305	611	531	423	21	256	68	113	84	107	63	77	1186

1733770895	36	32	35	33	22	21	22	20	1441	1185	1185	1185	1185	1185	1185	1185

1733770907	36	31	34	31	21	19	21	19	1440	1185	1185	1185	1185	1187	1185	1185

1733770923	36	38	34	32	21	19	21	19	1441	1185	1185	1185	1185	1185	1185	1185

1733771057	38	35	39	37	26	24	25	23	1441	1185	1185	1185	1185	1185	1185	1185

1733771279	34	31	35	33	23	21	23	21	1441	1185	1185	1185	1185	1185	1185	1185

1733771332	499	451	596	609	723	556	22	18	256	65	101	75	88	68	1186	1186

1733771348	657	447	557	300	716	921	408	18	256	64	114	81	105	58	77	293

1733771400	37	32	34	31	21	18	20	17	1440	1185	1185	1185	1185	1185	1185	1185

1733771447	1110	62	31	138	20	16	20	16	256	1185	1185	1185	1185	1185	1185	1185

1733771509	499	354	510	345	44	19	22	18	256	68	99	81	1186	1186	1186	1186

1733771520	36	40	34	31	21	19	21	19	1441	1185	1185	1185	1185	1185	1185	1185

1733771648	39	33	35	32	22	19	21	18	1441	1185	1185	1185	1185	1185	1185	1185

1733771725	35	32	37	35	25	23	24	22	1441	1185	1185	1185	1185	1185	1185	1185

1733772098	36	80	31	29	20	18	21	18	1441	1185	1185	1185	1185	1185	1185	1185

1733772106	804	485	1121	455	58	19	22	19	256	74	99	88	1186	1186	1186	1186

1733772270	34	29	32	29	20	17	20	16	1441	1185	1185	1185	1185	1185	1185	1185

1733772529	34	31	30	27	18	15	19	15	1441	1185	1185	1185	1185	1185	1185	1185

1733772630	38	32	35	32	22	19	21	18	1441	1185	1185	1185	1185	1185	1185	1185

1733773526	534	643	709	315	619	1062	1123	12	256	59	96	79	95	57	51	296

1733773816	1119	1119	1119	1119	1119	1119	1120	248	256	82	119	86	108	82	76	307

1733773866	466	579	540	319	330	19	22	18	256	64	109	85	112	1186	1186	1186

1733774045	507	764	172	23	16	12	18	13	256	63	1186	1186	1185	1185	1187	1186

1733774090	39	52	83	34	55	21	23	20	1441	1185	1185	1185	1185	1185	1185	1185

1733774186	539	409	617	342	632	500	834	17	256	68	104	83	97	70	53	301

1733774186	38	36	39	37	26	24	25	23	1440	1185	1185	1185	1185	1185	1185	1185

1733774278	553	485	557	33	24	22	24	21	256	62	111	1187	1186	1186	1186	1186

1733774304	32	30	34	32	22	21	22	20	1441	1185	1185	1185	1185	1187	1185	1185

1733774387	758	1122	815	358	599	197	91	21	256	73	111	96	106	97	1187	1187

1733774397	116	26	29	27	18	14	18	15	1441	1185	1185	1185	1185	1185	1185	1185

1733774479	39	36	39	38	26	24	25	23	1441	1185	1185	1185	1185	1185	1185	1185

1733774579	88	28	34	32	23	21	23	20	1441	1185	1185	1185	1185	1185	1185	1185

1733774826	417	605	543	336	947	512	449	18	256	62	109	84	98	66	68	293

1733774887	549	1122	872	289	633	476	424	18	256	56	99	88	95	68	59	304

1733774974	549	502	613	318	146	17	172	18	256	66	107	88	156	1186	92	1186

1733774978	37	44	421	31	21	18	20	18	1441	1185	145	1185	1185	1185	1185	1185

1733775050	38	32	35	32	21	18	21	18	1441	1185	1185	1185	1185	1185	1185	1185

1733775082	513	417	490	345	556	496	483	17	256	65	108	82	101	63	67	1186

1733775285	39	33	35	32	22	22	21	18	1441	1185	1185	1185	1185	1185	1185	1185

1733775368	35	29	32	29	20	17	20	16	1440	1185	1185	1185	1185	1187	1185	1185

1733775797	451	483	578	313	669	1121	135	18	256	63	103	80	94	56	1186	1186

1733775823	32	27	30	30	19	16	20	15	1441	1185	1185	1185	1185	1185	1185	1185

1733775840	27	24	29	28	20	18	21	19	1441	1185	1185	1185	1185	1185	1185	1185

1733775976	522	460	580	335	611	821	30	20	256	53	86	69	75	50	1186	1186

1733776065	480	406	882	328	960	18	21	19	256	65	107	80	94	1186	1186	1186

1733776222	36	30	33	35	21	18	21	17	1441	1185	1185	1185	1185	1185	1185	1185

1733776506	627	877	489	1122	403	17	21	18	256	0	55	33	65	1186	1186	1186

1733776798	28	22	26	24	16	13	18	13	1441	1185	1185	1185	1185	1185	1185	1185

1733776888	36	39	33	39	20	17	20	17	1441	1185	1185	1185	1185	1185	1185	1185

1733777088	1093	1121	1121	1121	1121	1121	1012	17	256	23	75	47	73	38	50	253

1733777119	27	22	26	24	16	13	18	13	1441	1185	1185	1185	1185	1185	1185	1185

1733777212	33	30	35	33	24	21	23	21	1441	1185	1185	1185	1185	1185	1185	1185

1733777723	650	495	534	512	622	580	1123	17	256	59	108	66	102	57	58	283

1733777779	1119	1119	1119	1119	1119	1119	1121	125	256	71	113	85	94	69	76	298

1733777792	1000	732	1122	315	28	26	49	18	256	80	111	104	1186	1186	1186	1186

1733777891	37	37	38	37	26	24	25	23	1441	1185	1185	1185	1185	1185	1185	1185

1733778167	35	33	37	35	25	23	24	22	1440	1185	1185	1185	1185	1185	1185	1185

1733778191	35	29	32	29	19	16	19	16	1441	1185	1185	1185	1185	1185	1185	1185

1733778333	448	590	533	288	615	19	22	18	256	63	101	83	92	1186	1186	1186

1733778547	727	414	639	326	729	537	483	14	256	67	102	83	93	66	59	297

1733778550	684	406	587	345	1121	16	21	19	256	73	99	87	82	1186	1186	1186

1733778634	39	36	39	37	26	24	25	23	1441	1185	1185	1185	1185	1185	1185	1185

1733778950	490	508	508	349	615	16	24	17	256	71	105	89	93	1186	1186	1186

