1733153741	34	30	35	32	22	20	22	20	1449	1193	1193	1193	1193	1193	1193	1193

1733153908	493	504	643	28	20	18	21	19	256	64	113	1194	1194	1194	1194	1194

1733154467	515	429	665	354	568	631	651	15	256	63	93	79	89	65	49	295

1733154537	37	30	35	30	20	17	20	17	1449	1193	1193	1193	1193	1193	1193	1193

1733154546	535	497	639	27	18	15	19	15	256	63	117	1194	1193	1193	1193	1193

1733154788	39	33	37	35	29	20	22	20	1449	1193	1193	1193	1193	1193	1193	1193

1733154806	34	29	35	31	21	19	21	19	1449	1193	1193	1193	1193	1193	1193	1193

1733154959	34	53	36	32	22	21	22	20	1448	1193	1193	1193	1193	1193	1193	1193

1733154990	675	775	863	306	604	548	532	18	256	52	93	81	92	60	55	294

1733155068	29	27	32	30	21	18	21	18	1448	1193	1193	1193	1193	1192	1193	1193

1733155171	726	493	43	65	38	24	27	22	256	61	1195	1194	1193	1193	1194	1194

1733155219	535	345	690	314	670	546	439	19	256	66	93	78	91	61	56	297

1733155281	508	408	695	318	584	15	19	17	256	66	92	81	83	1194	1194	1194

1733155306	36	39	38	41	21	19	22	20	1449	1193	1193	1193	1193	1193	1193	1193

1733155340	73	33	36	32	21	19	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733155376	34	31	36	32	22	21	22	20	1448	1193	1193	1193	1193	1193	1193	1193

1733155384	1122	33	1122	1122	1122	269	100	18	256	1194	71	40	78	60	1194	1194

1733155434	353	712	394	201	1051	24	580	18	267	54	133	140	109	1195	87	313

1733155609	511	863	704	319	562	520	20	18	256	50	94	79	93	56	1195	1195

1733155699	26	23	29	28	19	17	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733155797	41	34	37	32	22	19	21	18	1449	1193	1193	1193	1193	1192	1193	1193

1733155828	470	475	756	310	565	441	791	13	256	59	97	80	97	65	53	284

1733155899	36	31	39	32	21	20	22	20	1449	1193	1193	1193	1193	1193	1193	1193

1733155950	30	27	34	30	20	19	21	19	1449	1193	1193	1193	1193	1193	1193	1193

1733155954	40	30	34	36	20	18	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733156034	36	30	34	30	20	17	20	17	1449	1193	1193	1193	1192	1192	1193	1193

1733156236	720	1124	844	669	637	840	496	16	256	52	89	72	84	61	48	298

1733156243	488	738	658	329	29	19	36	18	256	63	98	87	1194	1194	1194	1194

1733156297	1122	1122	1122	34	42	46	43	20	256	38	84	1195	1194	1194	1194	1194

1733156430	26	23	32	28	19	17	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733156677	33	27	32	28	19	15	20	16	1449	1193	1193	1193	1193	1193	1193	1193

1733156828	470	389	727	376	717	585	28	16	256	65	92	79	84	64	1195	1195

1733156859	26	23	31	28	19	17	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733156865	31	29	36	31	22	20	23	20	1449	1193	1193	1193	1193	1193	1193	1193

1733157258	27	69	28	23	15	12	17	13	1449	1193	1194	1194	1193	1192	1193	1193

1733157271	467	458	580	417	735	627	24	18	256	61	102	72	93	58	1195	1195

1733157323	38	35	42	36	25	24	24	23	1449	1193	1193	1193	1193	1193	1193	1193

1733157394	597	444	634	333	873	531	395	22	256	62	91	77	85	61	55	295

1733157541	626	531	606	335	529	560	459	20	256	55	100	72	99	54	66	288

1733157912	454	521	649	310	27	17	37	18	256	62	90	82	1194	1194	1194	1194

1733157925	532	714	1123	23	32	12	18	14	256	58	83	1195	1194	1194	1194	1194

1733157948	1100	1020	557	325	944	694	457	20	256	52	97	80	88	60	56	295

1733158111	459	411	847	318	546	594	453	18	256	67	97	82	97	63	56	298

1733158112	31	27	34	31	21	19	22	19	1449	1193	1193	1193	1193	1193	1193	1193

1733158223	580	434	46	32	21	19	22	19	256	64	1194	1194	1194	1194	1194	1194

1733158517	449	881	603	321	573	554	443	18	256	47	86	68	81	51	47	287

1733158601	486	414	53	30	96	19	22	19	256	62	1195	1195	69	1195	1194	1194

1733159078	799	433	26	24	17	13	18	14	256	64	1194	1194	1193	1195	1194	1194

1733159364	29	26	41	30	21	18	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733159504	39	35	41	36	24	23	24	22	1449	1193	1193	1193	1193	1193	1193	1193

1733159601	574	468	907	30	20	19	22	19	256	63	91	1195	1194	1194	1194	298

1733159632	39	30	34	30	20	18	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733159719	1122	27	34	28	18	15	19	16	256	1195	1194	1194	1193	1193	1195	1194

1733159765	38	31	35	31	21	18	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733159878	444	371	751	274	878	439	469	13	256	63	90	82	82	63	50	298

1733159887	34	30	38	32	22	21	22	21	1449	1193	1193	1193	1193	1193	1193	1193

1733159903	1025	373	1083	36	26	24	25	23	256	71	87	1195	1194	1194	1194	1194

1733160327	761	455	598	319	546	508	425	18	256	61	102	78	100	62	64	294

1733160351	40	33	37	32	21	19	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733160359	30	24	30	27	19	17	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733160593	42	33	38	32	21	19	21	18	1449	1193	1194	1194	1195	1194	1194	1194

1733160678	31	25	33	29	20	17	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733160877	31	28	34	31	21	19	22	19	1449	1193	1193	1193	1193	1193	1193	1193

1733160900	472	551	599	335	602	537	452	22	256	59	103	75	101	57	64	291

1733160923	28	42	34	36	19	17	21	18	1449	1193	1194	1194	1193	1193	1193	1193

1733161085	424	528	623	341	660	603	412	20	256	54	103	72	99	53	69	285

1733161156	34	28	33	29	19	16	20	16	1449	1193	1193	1193	1193	1193	1193	1193

1733161165	1122	1122	1122	1122	1122	1029	1123	18	256	54	93	54	102	50	56	1195

1733161251	38	98	39	43	25	37	24	23	1451	45	1194	1194	1194	1194	1194	1194

1733161466	1123	1123	150	436	17	643	22	14	256	71	1196	104	1195	82	1195	333

1733161894	549	595	918	571	23	22	24	21	256	55	95	69	1194	1194	1194	1194

1733162058	38	33	37	31	21	18	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733162068	510	451	657	454	615	526	21	18	256	63	104	73	99	64	1195	1195

1733162098	26	21	27	24	16	13	18	14	1449	1193	1193	1193	1193	1193	1193	1193

1733162324	442	452	573	369	573	858	402	17	256	60	104	72	99	48	67	286

1733162490	36	29	38	29	20	16	19	16	1449	1193	1193	1193	1193	1193	1193	1193

1733162626	36	33	41	36	25	23	24	22	1449	1193	1194	1194	1195	1193	1194	1194

1733162697	1123	401	1123	342	593	150	21	17	256	62	89	76	93	79	1195	1195

1733162866	29	25	31	27	19	16	20	16	1449	1193	1193	1193	1193	1193	1193	1193

1733162885	35	30	35	29	19	18	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733162913	37	42	43	46	30	35	24	23	1449	1193	1193	1193	1193	1193	1193	1193

1733162987	552	70	36	30	20	18	20	17	256	1193	1194	1194	1193	1193	1193	1194

1733163142	460	426	658	390	622	531	407	17	256	59	97	73	93	58	58	286

1733163276	41	73	1118	338	1123	1123	24	17	1451	1195	83	79	81	43	1194	1194

1733163321	30	26	34	29	20	18	21	18	1449	1193	1194	1194	1193	1193	1194	1194

1733163392	32	31	36	32	22	19	21	18	1449	1193	1193	1193	1192	1192	1193	1192

1733163453	27	31	29	23	15	12	17	13	1449	1193	1193	1193	1192	1192	1193	1193

1733163559	481	447	689	28	20	18	21	18	256	66	88	1195	1194	1194	1194	1194

1733163778	38	31	36	31	21	18	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733163837	756	33	42	32	22	19	21	18	256	1195	1194	1194	1193	1193	1195	1194

1733163963	524	507	842	461	951	15	20	17	256	66	92	82	85	1195	1195	1195

1733164143	758	404	753	593	25	15	20	15	256	67	93	76	1195	1195	1195	1195

1733164320	735	591	663	303	503	519	464	13	256	53	96	79	96	59	57	294

1733164329	31	28	33	32	22	20	23	20	1449	1193	1193	1193	1193	1193	1193	1193

1733164380	32	27	32	30	124	40	22	19	1449	1193	1193	1193	1193	1193	1193	1193

1733164482	750	560	641	30	41	18	55	18	256	61	89	1195	1194	1194	1194	1194

1733164547	31	26	30	28	19	16	20	16	1449	1193	1193	1193	1193	1193	1193	1193

1733164587	29	25	30	28	19	18	21	18	1449	1193	1193	1193	1193	1193	1193	1193

1733164652	36	31	34	31	31	18	21	17	1449	1193	1193	1193	1193	1193	1193	1193

1733164801	649	951	25	24	16	13	18	14	256	55	1194	1194	1193	1193	1195	1194

1733165187	519	441	1123	303	665	496	513	18	256	61	85	79	84	63	49	292

1733165227	413	730	744	320	662	17	21	19	256	65	102	91	91	1194	1194	1194

1733165247	1123	1123	1123	971	300	554	35	17	256	50	102	75	119	74	1195	305

1733165467	29	26	31	30	20	19	22	19	1450	1194	1194	1194	1193	1193	1193	1193

1733165530	579	605	551	323	557	514	424	21	256	60	98	82	94	62	53	296

1733165676	529	1026	1123	353	667	1123	516	16	256	51	97	77	94	53	62	295

1733165702	593	1008	612	100	39	21	23	20	256	55	100	1195	1194	1194	1194	1194

1733165902	31	27	32	30	21	19	22	19	1449	1193	1193	1193	1193	1193	1193	1193

1733165903	981	236	30	28	19	18	21	18	256	70	1194	1194	1193	1193	1195	1194

1733166046	31	26	30	28	19	16	20	16	1449	1193	1193	1193	1193	1192	1193	1193

1733166067	35	39	32	37	19	26	20	17	1449	1193	1193	1193	1193	1193	1193	1193

1733166124	768	27	30	28	19	15	20	15	256	1195	1194	1194	1193	1195	1194	1194

1733166185	509	474	685	475	682	55	21	18	256	57	95	67	95	1194	1194	1194

1733166321	583	432	545	364	714	19	22	20	256	66	102	84	84	1194	1194	1194

1733166495	31	26	29	27	18	15	19	15	1449	1193	1193	1193	1193	1193	1193	1193

1733166676	34	42	34	34	21	18	21	17	1449	1193	1193	1193	1193	1193	1193	1193

1733166688	86	26	30	28	21	18	34	18	1449	1193	1193	1193	1193	1193	1193	1193

1733166719	32	135	30	41	19	18	22	18	1451	45	1194	1194	1193	1195	1194	1194

1733166808	479	470	867	357	23	13	18	14	256	65	93	83	1194	1194	1194	1194

1733166820	1062	377	697	154	18	15	20	15	256	63	104	1195	1194	1194	1194	1194

1733166847	42	39	31	29	20	18	21	18	1449	1193	1193	1193	1193	1192	1193	1193

1733166887	430	459	550	351	741	543	440	21	256	60	105	76	97	54	67	289

1733166958	26	23	28	27	18	16	20	17	1449	1193	1193	1193	1193	1193	1193	1193

1733167126	36	30	32	29	19	17	20	17	1449	1193	1193	1193	1193	1193	1193	1193

1733167363	623	467	689	416	1041	825	20	18	256	61	111	80	103	66	1195	1195

1733167431	535	439	613	342	32	18	28	18	256	64	89	82	1194	1194	1194	1194

1733167453	576	457	581	453	869	667	696	17	256	62	97	75	87	65	50	296

1733167505	34	30	34	31	21	18	21	17	1448	1193	1193	1193	1193	1193	1193	1193

1733167506	1123	1123	682	983	766	653	377	20	256	51	107	62	97	60	69	297

1733167590	35	39	34	37	21	25	21	17	1448	1193	1193	1193	1191	1195	1193	1193

1733167641	431	388	813	611	499	547	489	17	256	60	98	63	99	57	61	285

1733167651	846	418	594	346	20	19	22	19	256	63	106	79	1194	1194	1194	1194

1733167667	41	33	36	33	22	21	22	20	1449	1193	1193	1193	1193	1193	1193	1193

1733167769	604	413	840	493	1102	572	439	17	256	64	101	71	97	59	68	292

1733167788	456	367	966	485	515	582	519	22	256	70	98	68	97	60	61	1195

1733167911	165	48	322	29	20	17	20	16	1450	1194	119	1194	1193	1193	1195	1194

1733168067	32	34	28	28	17	14	18	15	1448	1193	1193	1193	1193	1192	1193	1193

1733168070	30	26	31	29	20	18	21	18	1448	1193	1193	1193	1193	1193	1193	1193

1733168095	688	369	562	87	19	16	20	17	256	62	94	1195	1194	1194	1194	1194

